"helpfulVotes","id","lang","locationId","ownerResponse","ownerResponse/connectionToSubject","ownerResponse/id","ownerResponse/lang","ownerResponse/publishedDate","ownerResponse/responder","ownerResponse/text","photos/0/height","photos/0/id","photos/0/image","photos/0/width","photos/1/height","photos/1/id","photos/1/image","photos/1/width","photos/2/height","photos/2/id","photos/2/image","photos/2/width","photos/3/height","photos/3/id","photos/3/image","photos/3/width","photos/4/height","photos/4/id","photos/4/image","photos/4/width","photos/5/height","photos/5/id","photos/5/image","photos/5/width","photos/6/height","photos/6/id","photos/6/image","photos/6/width","photos/7/height","photos/7/id","photos/7/image","photos/7/width","photos/8/height","photos/8/id","photos/8/image","photos/8/width","photos/9/height","photos/9/id","photos/9/image","photos/9/width","photos/10/height","photos/10/id","photos/10/image","photos/10/width","photos/11/height","photos/11/id","photos/11/image","photos/11/width","photos/12/height","photos/12/id","photos/12/image","photos/12/width","photos/13/height","photos/13/id","photos/13/image","photos/13/width","photos/14/height","photos/14/id","photos/14/image","photos/14/width","photos/15/height","photos/15/id","photos/15/image","photos/15/width","photos/16/height","photos/16/id","photos/16/image","photos/16/width","photos/17/height","photos/17/id","photos/17/image","photos/17/width","photos/18/height","photos/18/id","photos/18/image","photos/18/width","photos/19/height","photos/19/id","photos/19/image","photos/19/width","photos/20/height","photos/20/id","photos/20/image","photos/20/width","photos/21/height","photos/21/id","photos/21/image","photos/21/width","photos/22/height","photos/22/id","photos/22/image","photos/22/width","photos/23/height","photos/23/id","photos/23/image","photos/23/width","photos/24/height","photos/24/id","photos/24/image","photos/24/width","photos/25/height","photos/25/id","photos/25/image","photos/25/width","photos/26/height","photos/26/id","photos/26/image","photos/26/width","photos/27/height","photos/27/id","photos/27/image","photos/27/width","photos/28/height","photos/28/id","photos/28/image","photos/28/width","photos/29/height","photos/29/id","photos/29/image","photos/29/width","photos/30/height","photos/30/id","photos/30/image","photos/30/width","photos/31/height","photos/31/id","photos/31/image","photos/31/width","photos/32/height","photos/32/id","photos/32/image","photos/32/width","photos/33/height","photos/33/id","photos/33/image","photos/33/width","photos/34/height","photos/34/id","photos/34/image","photos/34/width","photos/35/height","photos/35/id","photos/35/image","photos/35/width","photos/36/height","photos/36/id","photos/36/image","photos/36/width","photos/37/height","photos/37/id","photos/37/image","photos/37/width","photos/38/height","photos/38/id","photos/38/image","photos/38/width","photos/39/height","photos/39/id","photos/39/image","photos/39/width","photos/40/height","photos/40/id","photos/40/image","photos/40/width","photos/41/height","photos/41/id","photos/41/image","photos/41/width","photos/42/height","photos/42/id","photos/42/image","photos/42/width","photos/43/height","photos/43/id","photos/43/image","photos/43/width","photos/44/height","photos/44/id","photos/44/image","photos/44/width","photos/45/height","photos/45/id","photos/45/image","photos/45/width","photos/46/height","photos/46/id","photos/46/image","photos/46/width","photos/47/height","photos/47/id","photos/47/image","photos/47/width","photos/48/height","photos/48/id","photos/48/image","photos/48/width","photos/49/height","photos/49/id","photos/49/image","photos/49/width","placeInfo/address","placeInfo/addressObj/city","placeInfo/addressObj/country","placeInfo/addressObj/postalcode","placeInfo/addressObj/state","placeInfo/addressObj/street1","placeInfo/addressObj/street2","placeInfo/id","placeInfo/latitude","placeInfo/locationString","placeInfo/longitude","placeInfo/name","placeInfo/numberOfReviews","placeInfo/rating","placeInfo/ratingHistogram/count1","placeInfo/ratingHistogram/count2","placeInfo/ratingHistogram/count3","placeInfo/ratingHistogram/count4","placeInfo/ratingHistogram/count5","placeInfo/webUrl","placeInfo/website","publishedDate","publishedPlatform","rating","roomTip","subratings/0/name","subratings/0/value","subratings/1/name","subratings/1/value","subratings/2/name","subratings/2/value","subratings/3/name","subratings/3/value","subratings/4/name","subratings/4/value","subratings/5/name","subratings/5/value","text","title","travelDate","tripType","url","user/avatar","user/avatar/height","user/avatar/id","user/avatar/image","user/avatar/width","user/contributions/helpfulVotes","user/contributions/totalContributions","user/link","user/name","user/userId","user/userLocation","user/userLocation/id","user/userLocation/name","user/userLocation/shortName","user/username"
"0","1013064314","en","3308737",,,,,,,,"2048","808129081","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/2b/12/39/caption.jpg","1536","2048","808129082","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/2b/12/3a/caption.jpg","1536",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kubukkadanwala, Dambulla 21100 Sri Lanka","Dambulla","Sri Lanka","21100",,"Kubukkadanwala",,"3308737","7.891678","Dambulla, Central Province","80.725204","Occidental Paradise Dambulla","1818","4.5","35","34","110","397","1242","https://www.tripadvisor.com/Hotel_Review-g304133-d3308737-Reviews-Occidental_Paradise_Dambulla-Dambulla_Central_Province.html","https://www.barcelo.com/en-ww/occidental-paradise-dambulla/?utm_medium=organic&utm_source=yext&utm_campaign=other_places&utm_content=30777","2025-06-14","MOBILE","5","A serene and peaceful getaway, perfect for a calm vacation. Surrounded by nature, with cozy rooms, gentle breezes, and a soothing atmosphere",,,,,,,,,,,,,"We never expected our stay to be this incredible! The room was very comfortable and amazing—perfect for a relaxing getaway. The food was absolutely delicious, and the service was top-notch. Special thanks to **Mr. Dushan**, **Thanuja**, and **Dhananjaya** for their exceptional hospitality and restaurant service. Everything exceeded our expectations. Highly recommended!

⭐️⭐️⭐️⭐️⭐️","A perfect stay with Exceptional services and Delicious foods !!!","2025-06","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g304133-d3308737-r1013064314-Occidental_Paradise_Dambulla-Dambulla_Central_Province.html",,"1200","452391546","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/7a/default-avatar-2020-25.jpg","1200","0","3","www.tripadvisor.com/Profile/230krishnakumard","Krishnakumar D","984E30AC69909D65ED3061DBE4F6DB77",,,,,"230krishnakumard"
"0","1012925112","en","3308737",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kubukkadanwala, Dambulla 21100 Sri Lanka","Dambulla","Sri Lanka","21100",,"Kubukkadanwala",,"3308737","7.891678","Dambulla, Central Province","80.725204","Occidental Paradise Dambulla","1818","4.5","35","34","110","397","1242","https://www.tripadvisor.com/Hotel_Review-g304133-d3308737-Reviews-Occidental_Paradise_Dambulla-Dambulla_Central_Province.html","https://www.barcelo.com/en-ww/occidental-paradise-dambulla/?utm_medium=organic&utm_source=yext&utm_campaign=other_places&utm_content=30777","2025-06-13","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","It was one of the most relaxing places I have been to. It was a good escape from the city life because this places is built in the middle of greenery. There's a beautiful breeze as well which added to the relaxation .

I occupied a suite and everything was clean. The shower is quite spacious, and the bed was extremely comfortable. 

The staff was very very friendly and attentive. Love the team, including Dinusha, Feroze and the rest. Thank you for an incredibly relaxing and wonderful stay!","Excellent","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g304133-d3308737-r1012925112-Occidental_Paradise_Dambulla-Dambulla_Central_Province.html",,"1200","452387929","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e4/59/default-avatar-2020-49.jpg","1200","0","1","www.tripadvisor.com/Profile/rebeccaaH2QT","Rebecca A","745DBFEF2EBAC18A1004C9C9C1C2DD10",,,,,"rebeccaaH2QT"
"0","1012925085","en","3308737",,,,,,,,"4000","807932872","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/28/13/c8/caption.jpg","3000","4000","807932873","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/28/13/c9/caption.jpg","3000","4000","807932874","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/28/13/ca/caption.jpg","3000","4000","807932875","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/28/13/cb/caption.jpg","3000","4000","807932876","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/28/13/cc/caption.jpg","3000","4000","807932877","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/28/13/cd/caption.jpg","3000","4000","807932878","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/28/13/ce/caption.jpg","3000","4000","807932879","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/28/13/cf/caption.jpg","3000","4000","807932880","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/28/13/d0/caption.jpg","3000","4000","807932881","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/28/13/d1/caption.jpg","3000","4000","807932882","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/28/13/d2/caption.jpg","3000","4000","807932883","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/28/13/d3/caption.jpg","3000","4000","807932884","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/28/13/d4/caption.jpg","3000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kubukkadanwala, Dambulla 21100 Sri Lanka","Dambulla","Sri Lanka","21100",,"Kubukkadanwala",,"3308737","7.891678","Dambulla, Central Province","80.725204","Occidental Paradise Dambulla","1818","4.5","35","34","110","397","1242","https://www.tripadvisor.com/Hotel_Review-g304133-d3308737-Reviews-Occidental_Paradise_Dambulla-Dambulla_Central_Province.html","https://www.barcelo.com/en-ww/occidental-paradise-dambulla/?utm_medium=organic&utm_source=yext&utm_campaign=other_places&utm_content=30777","2025-06-13","OTHER","5","Excellent location in the cultural triangle of Sri Lanka to visit and relax ","Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Fantastic rooms excellent food and super service by the staff. Very impressive and highly recommend. Overall superb.","Enjoyed a fabulous and relaxing holiday in a wonderful environment.","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g304133-d3308737-r1012925085-Occidental_Paradise_Dambulla-Dambulla_Central_Province.html",,"1200","452391125","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/d5/default-avatar-2020-17.jpg","1200","17","27","www.tripadvisor.com/Profile/Roshan123ragama","Roshan","8E1C7A00E19DACAA7887AC264824E5F7",,,,,"Roshan123ragama"
"0","921730809","en","12695896",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bandaramulla temple, A2, Mirissa 81740 Sri Lanka","Mirissa","Sri Lanka","81740",,"Bandaramulla temple, A2",,"12695896","5.94088","Mirissa, Southern Province","80.46926","Triple O Six","238","4.6","2","2","12","51","171","https://www.tripadvisor.com/Hotel_Review-g1407334-d12695896-Reviews-Triple_O_Six-Mirissa_Southern_Province.html","http://www.tripleosix.com","2023-10-17","MOBILE","5",,,,,,,,,,,,,,"In summary, Triple O Six is a hotel that I wholeheartedly recommend. The combination of great staff, exceptional service, and the delightful breakfast makes it a top choice for travelers. My stay there was not just comfortable but also enriching, thanks to the knowledgeable and friendly staff. I look forward to returning to Triple O Six for my future visits to the area.","An absolute stunner!! Worth every minute spent there!!","2023-10","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g1407334-d12695896-r921730809-Triple_O_Six-Mirissa_Southern_Province.html",,"1200","452390812","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/9c/default-avatar-2020-14.jpg","1200","6","21","www.tripadvisor.com/Profile/PranayBhartiya4","Pranay","74F4D256A86F8F106AD09673E88E7DA8",,"304554","Mumbai, India","Mumbai","PranayBhartiya4"
"0","915917170","ru","12695896",,,,,,,,"2048","709699114","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/4d/26/2a/caption.jpg","1152","2048","709699115","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/4d/26/2b/caption.jpg","1152","2048","709699116","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/4d/26/2c/caption.jpg","1152","2048","709699117","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/4d/26/2d/caption.jpg","1536","2048","709699118","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/4d/26/2e/caption.jpg","2048","2048","709699119","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/4d/26/2f/caption.jpg","1152","2048","709699120","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/4d/26/30/caption.jpg","1152","2048","709699121","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/4d/26/31/caption.jpg","1536",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bandaramulla temple, A2, Mirissa 81740 Sri Lanka","Mirissa","Sri Lanka","81740",,"Bandaramulla temple, A2",,"12695896","5.94088","Mirissa, Southern Province","80.46926","Triple O Six","238","4.6","2","2","12","51","171","https://www.tripadvisor.com/Hotel_Review-g1407334-d12695896-Reviews-Triple_O_Six-Mirissa_Southern_Province.html","http://www.tripleosix.com","2023-09-10","MOBILE","5","При выходе из отеля слева готовят шикарные свежие фреши.
В 2 мин - кофейня.
В 5 мин по дороге отличный ресторан Mirissa Inn со свежей рыбой.",,,,,,,,,,,,,"Отличный отель. Оправдывает свои гордые четыре звезды.
В номерах идеальная чистота. Никакой живности. Каждый день - качественная уборка, свежие полотенца, вода. 
Качественное обслуживание. Готовы все подсказать и оказать необходимую помощь. Во время непогоды предоставляют зонты. Мне помогли отправить открытки оставленные на ресепшене. 
Питание на завтрак в целом неплохо, но отелю нужно над ними поработать. 
Оцениваю отель на пятерку и могу смело рекомендовать.","Роскошное обслуживание и идеальная чистота!","2023-09","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g1407334-d12695896-r915917170-Triple_O_Six-Mirissa_Southern_Province.html",,"450","445816199","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/92/9d/87/caption.jpg","450","2","27","www.tripadvisor.com/Profile/yevhen_kuts","Yevhen","9E24B9050DFAF3032FF73DA80916804A",,"298484","Moscow, Russia","Moscow","yevhen_kuts"
"0","910729715","en","12695896",,"General Manager","915753114","en","2023-09-09","Tripleosix Mirissa","Dear Valued Guest,

Thank you for this excellent TripAdvisor review. We are so absolutely thrilled that you have chosen our resort and for taking the time to share your recent experience with us.

Feedback such as this is always an honor to receive, the entire team here at Triple O Six is truly humbled to know we have exceeded your expectations which continues to inspire us all and ensure each and every guest has a memorable experience with us. Thank you for your wonderful comments on our team members across various departments, all working together to ensure you are well looked after. I will proudly share this review with all of them.

Again, we thank you for this wonderful review, it has been a pleasure for us to read and we look forward to serving you again soon.

Wish you a pleasant day.

Yours sincerely,

The Management",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bandaramulla temple, A2, Mirissa 81740 Sri Lanka","Mirissa","Sri Lanka","81740",,"Bandaramulla temple, A2",,"12695896","5.94088","Mirissa, Southern Province","80.46926","Triple O Six","238","4.6","2","2","12","51","171","https://www.tripadvisor.com/Hotel_Review-g1407334-d12695896-Reviews-Triple_O_Six-Mirissa_Southern_Province.html","http://www.tripleosix.com","2023-08-16","OTHER","5",,,,,,,,,,,,,,"We really enjoyed our stay at Triple O Six. Staff were very welcoming and friendly, the rooms were really clean, spacious and well equipped and the pool was lovely! Good variety of food on the menu too. About 10 min walk from Mirissa beach although Tuk tuks easily available. Would definitely recommend staying here. ","Lovely my hotel","2023-08","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g1407334-d12695896-r910729715-Triple_O_Six-Mirissa_Southern_Province.html",,"1200","452391546","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/7a/default-avatar-2020-25.jpg","1200","6","8","www.tripadvisor.com/Profile/hollyn956","Holly N","D8D69D7762F80D4CC491146C0F61775E",,,,,"hollyn956"
"0","910034436","en","12695896",,"General Manager","915753408","en","2023-09-09","Tripleosix Mirissa","Dear Valued Guest,
We are delighted to learn that you thoroughly enjoyed your stay. Kindly be assured that we have shared your kind words with our entire team to inspire us. We hope to welcome you back on your next visit.

 Warm regards, 

The Management of Triple O Six",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bandaramulla temple, A2, Mirissa 81740 Sri Lanka","Mirissa","Sri Lanka","81740",,"Bandaramulla temple, A2",,"12695896","5.94088","Mirissa, Southern Province","80.46926","Triple O Six","238","4.6","2","2","12","51","171","https://www.tripadvisor.com/Hotel_Review-g1407334-d12695896-Reviews-Triple_O_Six-Mirissa_Southern_Province.html","http://www.tripleosix.com","2023-08-13","OTHER","4",,"Value","3","Location","2","Service","3",,,,,,,"Great hotel with a good location. The rooms are beautiful, clean, the staff is so friendly. We did 13 th hotels in Sri Lanka, this is definietly one of the best accomodations we had experienced. A great thx to Nalinda, he did everything to make ours tay memorable. Keep going this great work. Family Beerend from Belgium ","Please visit this hotel i Mirissa in Sri LANKA if you want a great experience","2023-08","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g1407334-d12695896-r910034436-Triple_O_Six-Mirissa_Southern_Province.html",,"1200","452389741","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/6d/default-avatar-2020-19.jpg","1200","0","4","www.tripadvisor.com/Profile/Samirad137","Samira d","BE3065FEB9AF1EA22D605064D1874379",,,,,"Samirad137"
"0","907141447","en","12695896",,"General Manager","908970639","en","2023-08-09","Tripleosix Mirissa","Dear Valued Guest,

Thank you for this excellent TripAdvisor review. We are so absolutely thrilled that you have chosen our resort and for taking the time to share your recent experience with us.

Feedback such as this is always an honor to receive, the entire team here at Triple O Six is truly humbled to know we have exceeded your expectations which continues to inspire us all and ensure each and every guest has a memorable experience with us. Thank you for your wonderful comments on our team members across various departments, all working together to ensure you are well looked after. I will proudly share this review with all of them.

Again, we thank you for this wonderful review, it has been a pleasure for us to read and we look forward to serving you again soon.

Wish you a pleasant day.

Yours sincerely,

The Management",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bandaramulla temple, A2, Mirissa 81740 Sri Lanka","Mirissa","Sri Lanka","81740",,"Bandaramulla temple, A2",,"12695896","5.94088","Mirissa, Southern Province","80.46926","Triple O Six","238","4.6","2","2","12","51","171","https://www.tripadvisor.com/Hotel_Review-g1407334-d12695896-Reviews-Triple_O_Six-Mirissa_Southern_Province.html","http://www.tripleosix.com","2023-07-31","OTHER","5",,"Value","5","Location","5","Service","5",,,,,,,"We loved our stay at Triple O Six. The staff, the food and the accomodation were excellent. We had two rooms and stayed two nights. The concierge was very helpful in providing information abut the local area.
We would definitely stay again.","Excellent place to stay in Mirissa","2023-07","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g1407334-d12695896-r907141447-Triple_O_Six-Mirissa_Southern_Province.html",,"1200","452388669","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e7/3d/default-avatar-2020-55.jpg","1200","0","1","www.tripadvisor.com/Profile/G1843TKlizg","Liz G","EAEBC2150DC832089E7147C5E370A254",,,,,"G1843TKlizg"
"0","901757622","en","12695896",,"General Manager","908971579","en","2023-08-09","Tripleosix Mirissa","Dear Valued Guest,

 We are delighted to learn that you thoroughly enjoyed your stay. Kindly be assured that we have shared your kind words with our entire team to inspire us. We hope to welcome you back on your next visit. Warm regards,

The Management of Triple O Six",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bandaramulla temple, A2, Mirissa 81740 Sri Lanka","Mirissa","Sri Lanka","81740",,"Bandaramulla temple, A2",,"12695896","5.94088","Mirissa, Southern Province","80.46926","Triple O Six","238","4.6","2","2","12","51","171","https://www.tripadvisor.com/Hotel_Review-g1407334-d12695896-Reviews-Triple_O_Six-Mirissa_Southern_Province.html","http://www.tripleosix.com","2023-07-09","OTHER","5",,"Value","5","Location","5","Service","5",,,,,,,"We had a great stay at this hotel - great location as it is right across from a lovely palm tree cove and then a little further down you have beach access. The food was delicious and we enjoyed that you are served as opposed to eating buffet style the whole time. Fabulous service from both the front desk and restaurant.  ","Amazing Hotel ","2023-07","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g1407334-d12695896-r901757622-Triple_O_Six-Mirissa_Southern_Province.html",,"1200","452391071","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/9f/default-avatar-2020-16.jpg","1200","0","10","www.tripadvisor.com/Profile/maracR6527WF","Mara C","AAC083515DCD18FC531E88BB847FEFB8",,,,,"maracR6527WF"
"0","901555399","en","12695896",,"General Manager","915753715","en","2023-09-09","Tripleosix Mirissa","Dear Valued Guest,

Thank you for this excellent TripAdvisor review. We are so absolutely thrilled that you have chosen our resort and for taking the time to share your recent experience with us.

Feedback such as this is always an honor to receive, the entire team here at Triple O Six is truly humbled to know we have exceeded your expectations which continues to inspire us all and ensure each and every guest has a memorable experience with us. Thank you for your wonderful comments on our team members across various departments, all working together to ensure you are well looked after. I will proudly share this review with all of them.

Again, we thank you for this wonderful review, it has been a pleasure for us to read and we look forward to serving you again soon.

Wish you a pleasant day.

Yours sincerely,

The Management",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bandaramulla temple, A2, Mirissa 81740 Sri Lanka","Mirissa","Sri Lanka","81740",,"Bandaramulla temple, A2",,"12695896","5.94088","Mirissa, Southern Province","80.46926","Triple O Six","238","4.6","2","2","12","51","171","https://www.tripadvisor.com/Hotel_Review-g1407334-d12695896-Reviews-Triple_O_Six-Mirissa_Southern_Province.html","http://www.tripleosix.com","2023-07-08","OTHER","5",,"Value","5","Location","5","Service","5",,,,,,,"This hotel has been one of the best stays we had in Sri Lanka. The service was amazing and the hospitality was the best from the start till the end. The food was delicious as well. Rooms were spacious and very prestigious. Can definitely recommend to anyone without any doubt. Looking forward to visit again in the future!","The Best Stay","2023-07","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g1407334-d12695896-r901555399-Triple_O_Six-Mirissa_Southern_Province.html",,"1200","452391608","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/b8/default-avatar-2020-26.jpg","1200","0","1","www.tripadvisor.com/Profile/agrajaw","Agraja W","173FD2CEE98C5199B843409F0D1C6F1E",,,,,"agrajaw"
"0","901475087","en","12695896",,"General Manager","949710972","en","2024-05-06","Tripleosix Mirissa","Dear Valued Guest,

Thanking you for your valuable comment and sharing your experience. Our Constance endeavor is delighting our guest and enhance memorable holiday.

​Kindly visit us again on your next visit.

Warm regards,

Management of Triple O Six",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bandaramulla temple, A2, Mirissa 81740 Sri Lanka","Mirissa","Sri Lanka","81740",,"Bandaramulla temple, A2",,"12695896","5.94088","Mirissa, Southern Province","80.46926","Triple O Six","238","4.6","2","2","12","51","171","https://www.tripadvisor.com/Hotel_Review-g1407334-d12695896-Reviews-Triple_O_Six-Mirissa_Southern_Province.html","http://www.tripleosix.com","2023-07-08","MOBILE","5",,,,,,,,,,,,,,"I would give this hotel higher stars if they were available. Although it wasn't the most luxurious of the 13 days I spent in sri lanka, it compensated in genuine customer svc. The view from the rooms view all the way to the ocean but also show the pool and grounds. I believe I was on 2nd or 3rd floor. I had half board here so I ate dinner here, the options was shellfish for fish. I explained to them I cannot eat, they made a exception and offered tuna and seerfish, a local fish, it was cooked to perfection . I had to have it again the next evening. 

The waiter in the restaurant,  it was his last day there because he was doing his internship there was the most respectful down to earth human I met in the entire trip , I can't remember his name but he will go on to greatness. I'm in restaurant mgmt myself. I gave him some pointers. The fruit plate they offered for dessert is still in my brain 4 months later. 

The staff all across the board were so genuinely friendly and engaging. 

I recommend if you stay in mirissa, stay here. The beach is about an 1/8 of a mile , so you can get a rickshaw.

Hats off to this hotel!! ","Most memorable hotel in sri lanka out of 8","2023-03","SOLO","https://www.tripadvisor.com/ShowUserReviews-g1407334-d12695896-r901475087-Triple_O_Six-Mirissa_Southern_Province.html",,"450","478406351","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/83/e6/cf/avatar.jpg","450","84","443","www.tripadvisor.com/Profile/47a2019","James c","8C9F36FB99C317FEB6CF34D554C2EF5C",,"51560","Oklahoma City, Oklahoma","Oklahoma City","47a2019"
