"helpfulVotes","id","lang","locationId","ownerResponse","ownerResponse/connectionToSubject","ownerResponse/id","ownerResponse/lang","ownerResponse/publishedDate","ownerResponse/responder","ownerResponse/text","photos/0/height","photos/0/id","photos/0/image","photos/0/width","photos/1/height","photos/1/id","photos/1/image","photos/1/width","photos/2/height","photos/2/id","photos/2/image","photos/2/width","photos/3/height","photos/3/id","photos/3/image","photos/3/width","photos/4/height","photos/4/id","photos/4/image","photos/4/width","photos/5/height","photos/5/id","photos/5/image","photos/5/width","photos/6/height","photos/6/id","photos/6/image","photos/6/width","photos/7/height","photos/7/id","photos/7/image","photos/7/width","photos/8/height","photos/8/id","photos/8/image","photos/8/width","photos/9/height","photos/9/id","photos/9/image","photos/9/width","photos/10/height","photos/10/id","photos/10/image","photos/10/width","photos/11/height","photos/11/id","photos/11/image","photos/11/width","photos/12/height","photos/12/id","photos/12/image","photos/12/width","photos/13/height","photos/13/id","photos/13/image","photos/13/width","photos/14/height","photos/14/id","photos/14/image","photos/14/width","photos/15/height","photos/15/id","photos/15/image","photos/15/width","photos/16/height","photos/16/id","photos/16/image","photos/16/width","photos/17/height","photos/17/id","photos/17/image","photos/17/width","photos/18/height","photos/18/id","photos/18/image","photos/18/width","photos/19/height","photos/19/id","photos/19/image","photos/19/width","photos/20/height","photos/20/id","photos/20/image","photos/20/width","photos/21/height","photos/21/id","photos/21/image","photos/21/width","photos/22/height","photos/22/id","photos/22/image","photos/22/width","photos/23/height","photos/23/id","photos/23/image","photos/23/width","photos/24/height","photos/24/id","photos/24/image","photos/24/width","placeInfo/address","placeInfo/addressObj/city","placeInfo/addressObj/country","placeInfo/addressObj/postalcode","placeInfo/addressObj/state","placeInfo/addressObj/street1","placeInfo/addressObj/street2","placeInfo/id","placeInfo/latitude","placeInfo/locationString","placeInfo/longitude","placeInfo/name","placeInfo/numberOfReviews","placeInfo/rating","placeInfo/ratingHistogram/count1","placeInfo/ratingHistogram/count2","placeInfo/ratingHistogram/count3","placeInfo/ratingHistogram/count4","placeInfo/ratingHistogram/count5","placeInfo/webUrl","placeInfo/website","publishedDate","publishedPlatform","rating","roomTip","subratings/0/name","subratings/0/value","subratings/1/name","subratings/1/value","subratings/2/name","subratings/2/value","subratings/3/name","subratings/3/value","subratings/4/name","subratings/4/value","subratings/5/name","subratings/5/value","text","title","travelDate","tripType","url","user/avatar","user/avatar/height","user/avatar/id","user/avatar/image","user/avatar/width","user/contributions/helpfulVotes","user/contributions/totalContributions","user/link","user/name","user/userId","user/userLocation","user/userLocation/id","user/userLocation/name","user/userLocation/shortName","user/username"
"0","1014838997","en","447407",,"Other","1015514589","en","2025-06-28","Zameer Deen","Dear Guest,

Warm Greetings from Sigiriya Village!

Thank you for sharing your guest’s feedback. We’re delighted to hear they enjoyed the clean and neat rooms, delicious food, and the warm hospitality from our team. 

We truly appreciate your kind words and look forward to welcoming you again.

Warm Regards,

Zameer Deen
Assistant Manager.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No.1 Hotel Road, Sigiriya 21120 Sri Lanka","Sigiriya","Sri Lanka","21120",,"No.1 Hotel Road","","447407","7.949582","Sigiriya, Central Province","80.76111","Sigiriya Village Hotel","2440","4.3","44","63","269","790","1274","https://www.tripadvisor.com/Hotel_Review-g304141-d447407-Reviews-Sigiriya_Village_Hotel-Sigiriya_Central_Province.html","http://www.sigiriya-village.com/","2025-06-23","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","My guest told that the rooms are perfectly clean and neat .The food was really good taste and the staff was really very kind","Greetings well","2025-06","BUSINESS","https://www.tripadvisor.com/ShowUserReviews-g304141-d447407-r1014838997-Sigiriya_Village_Hotel-Sigiriya_Central_Province.html",,"1200","452392144","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f4/d0/default-avatar-2020-33.jpg","1200","0","1","www.tripadvisor.com/Profile/Companion49847583271","Companion49847583271","9DEE38CBB291BB15C34BCE88466CFAC7",,,,,"Companion49847583271"
"0","1014170364","en","447407",,"Other","1015555276","en","2025-06-28","Zameer Deen","Dear Guest,

Warm Greetings from Sigiriya Village!

Thank you for your kind feedback! We’re glad to hear that you enjoyed the calm and quiet atmosphere, as well as the clean and well-maintained rooms. It’s wonderful to know that Ashen and Chef Samarakoon made your stay extra special. 

We truly appreciate your kind words and look forward to welcoming you back again.

Warm Regards,

Zameer Deen
Assistant Manager.","3024","809335197","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/3d/79/9d/caption.jpg","4032","4032","809335198","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/3d/79/9e/caption.jpg","3024","4032","809335199","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/3d/79/9f/caption.jpg","3024","3024","809335200","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/3d/79/a0/caption.jpg","4032","4032","809335201","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/3d/79/a1/caption.jpg","3024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No.1 Hotel Road, Sigiriya 21120 Sri Lanka","Sigiriya","Sri Lanka","21120",,"No.1 Hotel Road","","447407","7.949582","Sigiriya, Central Province","80.76111","Sigiriya Village Hotel","2440","4.3","44","63","269","790","1274","https://www.tripadvisor.com/Hotel_Review-g304141-d447407-Reviews-Sigiriya_Village_Hotel-Sigiriya_Central_Province.html","http://www.sigiriya-village.com/","2025-06-22","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Rooms was fantastic , Calm and Quit , Clean and sanitized ,
Staff was helpful and kind . Ashen and Samarakoon chef was helped us to make our stay memorable one .","Best place to stay at sigiriya","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g304141-d447407-r1014170364-Sigiriya_Village_Hotel-Sigiriya_Central_Province.html",,"1200","452390771","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/73/default-avatar-2020-13.jpg","1200","0","1","www.tripadvisor.com/Profile/thiwankab2025","Thiwanka B","C2EDBB141D51A0711C7567833F4724D5",,,,,"thiwankab2025"
"0","1014151027","en","447407",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No.1 Hotel Road, Sigiriya 21120 Sri Lanka","Sigiriya","Sri Lanka","21120",,"No.1 Hotel Road","","447407","7.949582","Sigiriya, Central Province","80.76111","Sigiriya Village Hotel","2440","4.3","44","63","269","790","1274","https://www.tripadvisor.com/Hotel_Review-g304141-d447407-Reviews-Sigiriya_Village_Hotel-Sigiriya_Central_Province.html","http://www.sigiriya-village.com/","2025-06-21","OTHER","5",,,,,,,,,,,,,,"Highly recommended place & worth for the money. Appreciate the service  by all the hotel staff. Nice and
Very calm place.","Recommended","2025-06","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g304141-d447407-r1014151027-Sigiriya_Village_Hotel-Sigiriya_Central_Province.html",,,,,,"7","2","www.tripadvisor.com/Profile/408ishinid","Ishini D","4CFE650CABA4CD19695EBDCFE9EECC53",,,,,"408ishinid"
"0","1013996486","en","447407",,"Other","1015555725","en","2025-06-28","Zameer Deen","Dear Guest,

Warm Greetings from Sigiriya Village!

Thank you for your kind words! We’re delighted to hear you had a very nice stay and enjoyed the comfort of our Deluxe room. It's great to know that our team’s hospitality made a positive impression. 

We look forward to welcoming you again soon.

Warm Regards,

Zameer Deen 
Assistant Manager.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No.1 Hotel Road, Sigiriya 21120 Sri Lanka","Sigiriya","Sri Lanka","21120",,"No.1 Hotel Road","","447407","7.949582","Sigiriya, Central Province","80.76111","Sigiriya Village Hotel","2440","4.3","44","63","269","790","1274","https://www.tripadvisor.com/Hotel_Review-g304141-d447407-Reviews-Sigiriya_Village_Hotel-Sigiriya_Central_Province.html","http://www.sigiriya-village.com/","2025-06-20","OTHER","4",,,,,,,,,,,,,,"Very nice stay. Staff is very polite and hospitality is also very nice. We had stayed in Deluxe room. Rooms are very big and comfortable. Property is also very nice","Sigiriya Village - stay - June 2025","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g304141-d447407-r1013996486-Sigiriya_Village_Hotel-Sigiriya_Central_Province.html",,"1200","452388198","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e5/66/default-avatar-2020-53.jpg","1200","0","1","www.tripadvisor.com/Profile/RajanG16","Rajan G","C569BCBCB3414C4B9C90BC084107EC76",,"297654","Pune, India","Pune","RajanG16"
"0","1013994229","en","447407",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No.1 Hotel Road, Sigiriya 21120 Sri Lanka","Sigiriya","Sri Lanka","21120",,"No.1 Hotel Road","","447407","7.949582","Sigiriya, Central Province","80.76111","Sigiriya Village Hotel","2440","4.3","44","63","269","790","1274","https://www.tripadvisor.com/Hotel_Review-g304141-d447407-Reviews-Sigiriya_Village_Hotel-Sigiriya_Central_Province.html","http://www.sigiriya-village.com/","2025-06-20","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Excellent service with great hospitality. Clean room with. Spacious surroundings.  Excellent food with so many varieties.","Excellent  staff with great service. Perfect natural habitat for so many avain species. Spectacular sighting of Sigiriya","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g304141-d447407-r1013994229-Sigiriya_Village_Hotel-Sigiriya_Central_Province.html",,"1200","452388586","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e6/ea/default-avatar-2020-54.jpg","1200","0","1","www.tripadvisor.com/Profile/698lahirub","Lahiru B","61F8B29945A2DB308F1248A994543B49",,,,,"698lahirub"
"0","1013989479","en","447407",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No.1 Hotel Road, Sigiriya 21120 Sri Lanka","Sigiriya","Sri Lanka","21120",,"No.1 Hotel Road","","447407","7.949582","Sigiriya, Central Province","80.76111","Sigiriya Village Hotel","2440","4.3","44","63","269","790","1274","https://www.tripadvisor.com/Hotel_Review-g304141-d447407-Reviews-Sigiriya_Village_Hotel-Sigiriya_Central_Province.html","http://www.sigiriya-village.com/","2025-06-20","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","I stayed in this hotel for one day…I really loved the experience ! Thank you for such a wonderful experience. Really Loved it !","WONDERFUL EXPERIENCE","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g304141-d447407-r1013989479-Sigiriya_Village_Hotel-Sigiriya_Central_Province.html",,"1200","452388669","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e7/3d/default-avatar-2020-55.jpg","1200","0","1","www.tripadvisor.com/Profile/mansis535","Mansi S","6199C78D3F5CEFF42A9D46EA53FABA06",,,,,"mansis535"
"0","1013987519","en","447407",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No.1 Hotel Road, Sigiriya 21120 Sri Lanka","Sigiriya","Sri Lanka","21120",,"No.1 Hotel Road","","447407","7.949582","Sigiriya, Central Province","80.76111","Sigiriya Village Hotel","2440","4.3","44","63","269","790","1274","https://www.tripadvisor.com/Hotel_Review-g304141-d447407-Reviews-Sigiriya_Village_Hotel-Sigiriya_Central_Province.html","http://www.sigiriya-village.com/","2025-06-20","OTHER","5",,,,,,,,,,,,,,"Really Nice hôtel ! 
Good food, good massages, peacefull swimmingpool with Beautiful view 
And people really welcoming :)","Really Nice hôtel in Sigirya","2025-06","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g304141-d447407-r1013987519-Sigiriya_Village_Hotel-Sigiriya_Central_Province.html",,"1200","452390812","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/9c/default-avatar-2020-14.jpg","1200","0","1","www.tripadvisor.com/Profile/louiseq267","Louise Q","BCA48C1610EE6144809C473710C9998E",,,,,"louiseq267"
"0","1013985083","en","447407",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No.1 Hotel Road, Sigiriya 21120 Sri Lanka","Sigiriya","Sri Lanka","21120",,"No.1 Hotel Road","","447407","7.949582","Sigiriya, Central Province","80.76111","Sigiriya Village Hotel","2440","4.3","44","63","269","790","1274","https://www.tripadvisor.com/Hotel_Review-g304141-d447407-Reviews-Sigiriya_Village_Hotel-Sigiriya_Central_Province.html","http://www.sigiriya-village.com/","2025-06-20","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Good hospitality and nice gesture. Food is great .nadeesha Hemamali and the bell boys their have great hospitalised service really recommend the place","Excellent","2025-06","SOLO","https://www.tripadvisor.com/ShowUserReviews-g304141-d447407-r1013985083-Sigiriya_Village_Hotel-Sigiriya_Central_Province.html",,"1200","452387885","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e4/2d/default-avatar-2020-48.jpg","1200","0","1","www.tripadvisor.com/Profile/490manushid","manushi d","884E4AD33C7A6F0ACA53DAD36F5BA4D7",,,,,"490manushid"
"0","1013984628","en","447407",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No.1 Hotel Road, Sigiriya 21120 Sri Lanka","Sigiriya","Sri Lanka","21120",,"No.1 Hotel Road","","447407","7.949582","Sigiriya, Central Province","80.76111","Sigiriya Village Hotel","2440","4.3","44","63","269","790","1274","https://www.tripadvisor.com/Hotel_Review-g304141-d447407-Reviews-Sigiriya_Village_Hotel-Sigiriya_Central_Province.html","http://www.sigiriya-village.com/","2025-06-20","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Everything was really excellent 👌 Good staff Accommodation was really good 👍 Nadeesha and hemamali was really friendly with us 😀 fantastic 😀 area pool side was really good","Pool area was really good","2025-06","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g304141-d447407-r1013984628-Sigiriya_Village_Hotel-Sigiriya_Central_Province.html",,"1200","452389009","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/91/default-avatar-2020-62.jpg","1200","0","1","www.tripadvisor.com/Profile/rohithag2025","Rohitha G","0750110F134862DF8C42E3D830964000",,,,,"rohithag2025"
"0","1013905219","en","447407",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No.1 Hotel Road, Sigiriya 21120 Sri Lanka","Sigiriya","Sri Lanka","21120",,"No.1 Hotel Road","","447407","7.949582","Sigiriya, Central Province","80.76111","Sigiriya Village Hotel","2440","4.3","44","63","269","790","1274","https://www.tripadvisor.com/Hotel_Review-g304141-d447407-Reviews-Sigiriya_Village_Hotel-Sigiriya_Central_Province.html","http://www.sigiriya-village.com/","2025-06-20","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","all good and comfortable around here we really enjoyed the day so thank you for the help you done food was really taste good","all good","2025-06","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g304141-d447407-r1013905219-Sigiriya_Village_Hotel-Sigiriya_Central_Province.html",,"1200","452388955","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/5b/default-avatar-2020-61.jpg","1200","0","1","www.tripadvisor.com/Profile/281shant","shan t","84FB4F30A9005EB40D089E6113FE18FC",,,,,"281shant"
"0","1015622055","en","25367549",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"#12 Mahamaya Mawatha, Kandy 20000 Sri Lanka","Kandy","Sri Lanka","20000",,"#12 Mahamaya Mawatha",,"25367549","7.285418","Kandy, Kandy District, Central Province","80.644485","Grand Serendib Hotel","261","4.7","4","6","10","28","213","https://www.tripadvisor.com/Hotel_Review-g304138-d25367549-Reviews-Grand_Serendib_Hotel-Kandy_Kandy_District_Central_Province.html","https://www.grandserendibhotel.com","2025-06-28","OTHER","5","Don't try to walk from the lake to the hotel unless you're an ironman ","Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Very pleasant stay. Extremely friendly and polite staff
Views are amazing. 
Roof bar with live music 
Gihani at the reception really helpful and friendly. Thank you","Short stay","2025-06","SOLO","https://www.tripadvisor.com/ShowUserReviews-g304138-d25367549-r1015622055-Grand_Serendib_Hotel-Kandy_Kandy_District_Central_Province.html",,"1200","452392461","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f6/0d/default-avatar-2020-34.jpg","1200","0","2","www.tripadvisor.com/Profile/D9956YSdavidj","David J","1D181F791A77A9AD20B57A64FF1FC063",,,,,"D9956YSdavidj"
"0","965103135","en","25367549",,"Guest Services / Front Office","965934616","en","2024-08-20","Room division manager Grand Serendib Hotel","Dear Guest,

We appreciate the time you have taken to write a review on trip advisor and we take this opportunity to thank you once again for choosing the Grand Serendib - Kandy for your holiday.

Thank you for your positive feedback and we are delighted that you had a memorable time.
We hope to have the pleasure of welcoming you back to Grand Serendib – Kandy.
Thank you,
Management Team - Grand Serendib Kandy","975","757780523","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/2a/d0/2b/caption.jpg","2061","975","757780524","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/2a/d0/2c/caption.jpg","2061","975","757780525","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/2a/d0/2d/caption.jpg","2061","975","757780526","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/2a/d0/2e/caption.jpg","2061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"#12 Mahamaya Mawatha, Kandy 20000 Sri Lanka","Kandy","Sri Lanka","20000",,"#12 Mahamaya Mawatha",,"25367549","7.285418","Kandy, Kandy District, Central Province","80.644485","Grand Serendib Hotel","261","4.7","4","6","10","28","213","https://www.tripadvisor.com/Hotel_Review-g304138-d25367549-Reviews-Grand_Serendib_Hotel-Kandy_Kandy_District_Central_Province.html","https://www.grandserendibhotel.com","2024-08-16","MOBILE","5","Be patient and the pool will free up. It's only small but people don't spend all day there. ",,,,,,,,,,,,,"The view is the absolute best thing about this hotel. The view and the food. And excellent service.
The view, the food and the excellent service... and the rooftop bar.
And the infinity pool.
OK so this hotel has a lot going for it.

We'd booked in advance and paid a little extra for a (what we interpreted as) better room. We were a little disappointed to discover our family room was on the sub-level. Once we spoke to the reception they understood and installed us into a top floor room with amazing views over Kandy.
The food is great here. Chef will come out and say hello during dinner service. Breakfast is also excellent and swift.
Make sure you get a chance to enjoy the pool. Being on the edge of the world and looking into the busy green city is not to be missed. The pool is small and cute and only a few loungers so you need to be friendly with your fellow guests.
Also make sure to enjoy the evening sunset views from the rooftop bar. The music is good, the barmen are good, the vibe is good. It's just a good time!

Highly recommend this hotel for families and saw many couples enjoying it too.

Make sure you tip the bellboy. He's a good dude.

The rooms have international plugs, AC, minibar, hairdryers etc... the bathrooms have toiletries and everything you need.
Definitely get a tuktuk or taxi as its up a big hill. ","Luxury with an amazing view","2024-08","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g304138-d25367549-r965103135-Grand_Serendib_Hotel-Kandy_Kandy_District_Central_Province.html",,"1200","452388731","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e7/7b/default-avatar-2020-56.jpg","1200","12","43","www.tripadvisor.com/Profile/B636MIjamesm","James M","AFBB27489C25CC8F04DC95077C99D6D9",,"191282","Weston super Mare, United Kingdom","Weston super Mare","B636MIjamesm"
"0","1015401521","en","25367549",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"#12 Mahamaya Mawatha, Kandy 20000 Sri Lanka","Kandy","Sri Lanka","20000",,"#12 Mahamaya Mawatha",,"25367549","7.285418","Kandy, Kandy District, Central Province","80.644485","Grand Serendib Hotel","261","4.7","4","6","10","28","213","https://www.tripadvisor.com/Hotel_Review-g304138-d25367549-Reviews-Grand_Serendib_Hotel-Kandy_Kandy_District_Central_Province.html","https://www.grandserendibhotel.com","2025-06-27","OTHER","5",,,,,,,,,,,,,,"Food was great and such a good price. Service was amazing. Guyan was lovely and so helpful. Super quick food and he always made sure we was happy","Amazing service","2025-06","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g304138-d25367549-r1015401521-Grand_Serendib_Hotel-Kandy_Kandy_District_Central_Province.html",,"1200","452391071","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/9f/default-avatar-2020-16.jpg","1200","0","1","www.tripadvisor.com/Profile/L9367GKmimib","Mimi B","9BAF505C1CCC1D95C754FF1B056B46F6",,,,,"L9367GKmimib"
"0","1014860291","nl","25367549",,,,,,,,"2048","809662648","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/42/78/b8/caption.jpg","1536","1536","809662649","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/42/78/b9/caption.jpg","2048","1536","809662650","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/42/78/ba/caption.jpg","2048","2048","809662651","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/42/78/bb/caption.jpg","1536",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"#12 Mahamaya Mawatha, Kandy 20000 Sri Lanka","Kandy","Sri Lanka","20000",,"#12 Mahamaya Mawatha",,"25367549","7.285418","Kandy, Kandy District, Central Province","80.644485","Grand Serendib Hotel","261","4.7","4","6","10","28","213","https://www.tripadvisor.com/Hotel_Review-g304138-d25367549-Reviews-Grand_Serendib_Hotel-Kandy_Kandy_District_Central_Province.html","https://www.grandserendibhotel.com","2025-06-24","MOBILE","5",,,,,,,,,,,,,,"Prachtige luxe oase van rust 

Prachtige kamers met prachtig uitzicht

Mooi zwembad met uitzicht op Kandy lake 

Super aardige staff 

Ik raad dit zeker aan als je Europese luxe met een mystiek tintje wilt in Kandy

Ze hebben ook een mooie skybar 

Ik was hier in juni (off season) dus heel rustig","Prachtig, luxe, rustig en centraal","2025-06","SOLO","https://www.tripadvisor.com/ShowUserReviews-g304138-d25367549-r1014860291-Grand_Serendib_Hotel-Kandy_Kandy_District_Central_Province.html",,"1200","452392144","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f4/d0/default-avatar-2020-33.jpg","1200","0","8","www.tripadvisor.com/Profile/judahv2015","Judah V","949E5B45BD40E14FC6337AF626161676",,,,,"judahv2015"
"0","1014839405","en","25367549",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"#12 Mahamaya Mawatha, Kandy 20000 Sri Lanka","Kandy","Sri Lanka","20000",,"#12 Mahamaya Mawatha",,"25367549","7.285418","Kandy, Kandy District, Central Province","80.644485","Grand Serendib Hotel","261","4.7","4","6","10","28","213","https://www.tripadvisor.com/Hotel_Review-g304138-d25367549-Reviews-Grand_Serendib_Hotel-Kandy_Kandy_District_Central_Province.html","https://www.grandserendibhotel.com","2025-06-23","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","4","Lovely stay at the Grand Serendib, clean, modern and great rooftop bar! Gihan greeted us for checkin/out and was very friendly!

Infinity pool is very nice too. Overall would recommend and would come back :)","Great location and lovely clean hotel!","2025-06","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g304138-d25367549-r1014839405-Grand_Serendib_Hotel-Kandy_Kandy_District_Central_Province.html",,,,,,"0","6","www.tripadvisor.com/Profile/884nishs","Nish S","6874EB8CB9A399ECCE30CC265781BED1",,,,,"884nishs"
