hotel_location,hotel_name,review_rating,review_title,review_text,trip_type
Galle,Fort Bazaar,5,Luxury boutique hotel that spoils its guests,"A beautiful calm and luxurious hotel in the middle of Galle Fort. Lots of lovely touches to make you feel special like complimentary afternoon tea/coffee and cake, complimentary happy hour, free mini bar in the room, wonderful staff who are warm and sincere, nothing is too much trouble. The small number of rooms adds to the personal feel of the hotel.",Couples
Weerawila,DoubleTree by Hilton Weerawila Rajawarna Resort,5,Beautiful and stylish,"Beautiful hotel, exquisitely styled. Although it is a large building it blends into the location well. Lots of wildlife make use of the space. 
Staff friendly and helpful. 
The bars and restaurants have a lovely atmosphere and should cater to most tastes.",Family
Weerawila,DoubleTree by Hilton Weerawila Rajawarna Resort,4,Great hotel expensive drinks,"This hotel is absolutely stunning, the rooms are first class, the setting is amazing, the food was great. Unfortunately we only stayed for 1 night so didn’t get to use the facilities. The only negative was that we arrived around 2 and they didn’t want is to check i while 3. We were rushing back out to do a safari so this was really inconvenient. 3pm is a late check in. Also lije a lot of the hotels they seem to be taking advantage with the drink prices, 5500 lkr for 4 beers then they add on another 2000 lkr in tax and service charge. The bar was completely empty! I wonder why?
Great hotel but stop ripping off tourists £10 to £20 pound for a cocktail is ridiculous Im a country where a teacher earns £200 to £300 a month.",Couples
Weerawila,DoubleTree by Hilton Weerawila Rajawarna Resort,5,1000000/10,"This was, without a doubt, the finest hotel stay we’ve ever experienced. Whether you’re seeking a tranquil, laid-back escape or a more lively and engaging holiday, this place offers the perfect balance of both. The views of the lake at sunrise and sunset are truly breathtaking—mesmerizing in every sense.

The rooms are of exceptional quality and come equipped with everything one could possibly need. There’s an abundance of leisurely activities available, and we thoroughly enjoyed each one. You'll never be bored- there's a pool table, karaoke rooms, rooftop bars, cycling etc. Extra fact, the pool water here is magical—unlike most pools that tend to dry out your hair, this one somehow made mine unbelievably soft?? I was genuinely stunned.

The staff were absolutely delightful—so warm, welcoming, and ever-ready to assist. A special shoutout to Imesh, whose vibrant energy made our dining experience all the more enjoyable. We were also lucky enough to partake in the Awurudu celebrations, which captured the spirit of the New Year perfectly. It was a joy to be part of it.

Without question, we’ll be returning. An unforgettable experience.

(p.s. they had more events for awurudu my pics just suck so here's just ONE of them)",Family
Weerawila,DoubleTree by Hilton Weerawila Rajawarna Resort,5,Stylish place to relax,"From being welcomed on arrival with a warm home-baked cookie & drink, to the wonderfully lush position on a lake, this hotel didn’t disappoint.  The rooms are very well appointed, have  great bathrooms, and while they can be quite a distance from the main building, we found it easy to walk through the grounds to restaurants or call for a buggy if the weather was not so good.  The Restaurant has an excellent and extensive buffet for breakfast and dinner, with live cooking stations and plenty of elegant seating and helpful staff.  There's a beautiful pool with fabulous views of the lake.",Couples
Weerawila,DoubleTree by Hilton Weerawila Rajawarna Resort,5,Brilliant location and hotel and superlative service!,"We had the absolute pleasure of staying at the DoubleTree by Hilton in Weerawila for one night in late March.

Our traveling group will long remember our stay. The only downside is that we didn’t get an opportunity to experience the hotel and its surroundings in their entirety due to our time constraints. Next time, we will ensure a few nights' stay at this amazing hotel.

From the architectural design perspective of the hotel, including the beautiful rooms, to the warmth, attention to detail, and hospitality extended to our entire group by all of the staff, we had a fabulous experience. My expectations were far exceeded.

One of our touring group has an autoimmune disease that requires a special Gluten Free diet, which is hard to cater to whilst traveling across various regions.

However, we had contacted the hotel in advance about these requirements - which I think is the right approach, rather than just “turning up” and hoping for the best - and from the moment of our arrival right up until our departure, the duty of care shown by the management and catering department was faultless. Not to mention the wide array of dining options delivered to our table at dinner and breakfast. None of the food was an afterthought. And we know it's a lot of work for a busy kitchen to undertake. They could have taken some easy options when catering for a GF diet. But it was not the case here and the variety provided was fantastic.

I want to thank the manager Dayan, Allawatte the Chef. Chamindu, who ran a great restaurant and service, and Asanthi at the front desk for all their assistance. To the rest of the staff, from Turnstone (Lounge/Bar) to those managing the pool, thank you.

In our experience, everyone at DoubleTree is clearly doing something right. Keep up the great work. We look forward to visiting again.",Family
Weerawila,DoubleTree by Hilton Weerawila Rajawarna Resort,4,A Waste of Scenic Property,"The hotel is built on the banks of the Weerawila Lake, a very scenic area. But I cannot figure out why there isn't a single room with a view of the lake. All 78 rooms were advertised with garden view. That was a joke too. Please see the ""view"" from our balcony in the attached photo. The lake was visible only from the second floor (roof-top, no rooms) and from one side of the main restaurant.

Rooms on the first floor were better than the rooms on the ground floor faced a bit of garden with a wall at the edge.

The layout was another problem. Once you exit the room, you have to go round and round a long corridor (covered with creeping vines) to reach the reception area and the main restaurant. More direct access points either by elevator or stairs should have been planned. 

The rooms were comfortable, except for the view! Strangely there wasn't a single shirt-hanger. I guess we should have asked for them, but then isn't it Housekeeping's function to check all rooms prior to letting the guests in?

The Reservation made a mess of our booking. We asked for one room with twin beds, they had prepared both rooms with twin beds. The one who shared my room is a Hilton Honors member. When that was mentioned at the time of check-in they have made me too a Honors member.",Friends
Weerawila,DoubleTree by Hilton Weerawila Rajawarna Resort,5,Quality hotel from the first to the last moments,"From the minute you walk in you know that this is a quality hotel. The reception area is lovely with many swinging settees and other quality furniture. Be aware, all luggage goes through airport security type x-rays upon entering the hotel.
The rooms are both spacious and extremely well appointed. All the fixtures and fitting are of quality. The bathroom offers two shower options, one at each end, a traditional rain/ordinary shower or a waterfall shower at the other end. The toiletries were the best we experienced in Sri Lanka.
The restaurant, buffet style was good for both dinner and breakfast offering a really large choice in both meals.
The pool, over the lawn from our room looked really good but we just did not have enough time to enjoy it.
Our room was quite a walk from the reception and restaurant as this is a big and spacious hotel, set in lovely gardens.
It was a pity to have only stayed one day and we would both have loved to spend another couple of days there.",Couples
Weerawila,DoubleTree by Hilton Weerawila Rajawarna Resort,5,The Best Nature Resort I ever seen,"We were very impressed with this Nature Resort.We visit Yala and Bundala National Park & both are near by the hotel.  Amazing air con, great hot shower, comfy bed and WiFi.  It also had its own deck and seating with views out over Weerawila lake which is a bird reserve, and there were always water birds on the lawn in front too.",Couples
Weerawila,DoubleTree by Hilton Weerawila Rajawarna Resort,3,Disappointing,"Pros: Beautiful tranquil large hotel set next to a stunning lake with the largest pool we have seen in Sri Lanka so far. Welcome bedding and cake set out for our wedding anniversary. Staff friendly and helpful although information overload at check in with no further information in the room to double check what you had been told.
Room spacious, nicely designed, balcony of the lake view and pool non existent. Instead a huge tree and the sound of people enjoying the pool. Excellent buffet breakfast. Great location to visit Yala National Park. 

Cons: Our room had an ant and cobweb problem, initially in the bathroom. The ant situation worsened when the rains came. The balcony was covered in white crystal larvae that opened up overnight and turned into brown lumps of seeping mess. The balcony definately belonged to nature, more ants, cockroaches, baby toads.  

We were out on excursions during the day returning early afternoon when the rains came. The pool was the only entertainment for our 12 year old and this was shut in the afternoon/early evenings due to the adverse weather conditions. Sadly we never had the opportunity to swim in what was a stunning pool. With the outdoor bars and pool closed there was one bar option left (tunnel bar) with no atmosphere, music or other guests present. My daughter was somewhat bored as were we. There were no entertainment or provisions put in place for children or teenagers when the pool closed. Finally the distance of our room to reception and amenities was a good 10-12 minute walk, we felt isolated and perhaps had we been closer to the reception area we might have found more things to do to entertain ourselves. The complex is big so we didn’t befriend members of staff like in previous hotels.

This hotel is not for us, it lacked vibrancy, music, entertainment and the facilities to entertain yourself when everything else is closed. This hotel is a quiet retreat. I wouldn’t recommend bringing children in the rainy season.",Family
Weerawila,DoubleTree by Hilton Weerawila Rajawarna Resort,5,Beautiful hotel,Amazing location and beautiful hotel. Stunning swimming pool and such friendly and helpful staff. Beautiful place to relax. The food here was incredible and you have to try the seafood restaurant and the roof top bar with its stunning views,Couples
Weerawila,DoubleTree by Hilton Weerawila Rajawarna Resort,5,Modern with Picturesque Gardens,"We really liked this hotel. The gardens and giant pool were spectacular. Our room was very nice, and we had a massage at the spa that was excellent.  The decor in dining room was very modern and staff were welcoming. 
A few minor quibbles. Firstly, we were so far from town so had no other option but to eat in - and the cost of food and drinks really added up. Also - and I know this seems odd - the forks. I thought I was having a stroke as I struggled to hold the bloody fork!   I waited until everyone else at our table started to eat and they all had the same issue. Style over practicality!
Overall though, it’s a great place to stay.",Friends
Weerawila,DoubleTree by Hilton Weerawila Rajawarna Resort,4,Stunning hotel,"We stayed for one night.

Reasonably sized comfortable room; best night sleep we have had in Sri Lanka.

Due to the sheer number of insects and the need for lights to be off we had to use our phone torches to get into the room. This also meant we weren’t able to use the balcony and appreciate the beautiful location.

Really great choice of food and we enjoyed our meals. The restaurant was pleasant enough. 

The entire hotel is immaculately presented (when not having to walk over a sea of insects!)",Friends
Weerawila,DoubleTree by Hilton Weerawila Rajawarna Resort,5,Amazing hotel,"This is a very nice, new hotel.  There is an amazing pool (huge) and overall I was very impressed.  My room and bathroom were very nicely appointed.  The rooftop bar was nice for sunset and the main restaurant had an excellent choice and quality for both dinner and breakfast.  I did intend going to the seafood restaurant on one night but it always seemed quiet and lacked athmosphere.   As the climate is tropical in this area, expect plenty of bugs and and small creatures about!   I choose the location to experience a safari in Yala, that however, was not as good as expected.  Too crowded, busy etc.   However, just the hotel alone made my stay in this area worthwhile.",Solo
Weerawila,DoubleTree by Hilton Weerawila Rajawarna Resort,5,wonderful hotel,"The reception took us to our room very quickly. Our room was simple but very clean, very large, with everything complete and providing a great sleep quality. It is a very stylish hotel in a lush green garden by the lake. The breakfast is an open buffet and delicious and rich. It was definitely a memorable and beautiful stay, we wished we could have stayed longer.",Family
Weerawila,DoubleTree by Hilton Weerawila Rajawarna Resort,4,A beautiful hotel with many mosquitoes,"Unfortunately we only had one night in this hotel but our impressions were good . The room was spacious and nicely decorated. The bathroom was large with what appeared to be two walk in showers but one of them wasn’t operational. The one that was working was excellent. The magnifying mirror was a bonus . Strangely while in the bathroom you were able to hear every word the people next door were saying…. I’m not sure why ?
The public areas of the hotel are beautiful. The restaurant is very good with an excellent variety at each meal.
I have never seen so many mosquitoes anywhere while on our  way to the restaurant . 
But obviously the staff spray because on the way back they were sweeping up all the dead ones , so take your insect repellent.",Couples
Weerawila,DoubleTree by Hilton Weerawila Rajawarna Resort,5,Fabulous hotel in a glorious setting with all the amenities you could want,"This hotel was one of the highlights of our visit to Sri Lanka. Its situation is perfect for visiting the Yala and Bundala national parks but the hotel itself provides the ultimate setting for relaxing and enjoying the gardens, pool and bird life. We enjoyed the use of a king suite which gave us plenty of room to make use of the facilities offered. The staff were very helpful and friendly and the food choices excellent. Great buffets for breakfast and dinner without feeling crowded. We had the extra pleasure of seeing a Sri Lankan wedding with all the ceremonial highlights. I would highly recommend this hotel for anyone seeking to enjoy this part of Sri Lanka which has so much to offer.",Couples
Weerawila,DoubleTree by Hilton Weerawila Rajawarna Resort,5,"Great, luxurious hotel","Great hotel of the standard you expect from the Hilton group. It is situated next to a lake with extensive well kept grounds and fantastic facilities. It is rather large accommodating many people but you only notice in the evening at dinner. The pool area is spectacular. If desired you can get food or drinks served almost anywhere in the hotel. There are two great bars overlooking the lake. On the rooftop is an ala carte restaurant and bar wonderful for star gazing. There is of course a gym and spa, tea experience room, children's playground. Probably other things we did not discover. The rooms are spacious, all facing the lake. Very large bathroom with 2 full sized showers. The breakfast and half board meals served in a large airey room with modern sculpture. Extensive choice of food, all buffet style. If anything I would say that the meals were no different from any other 4 star hotel in SriLanka and not particularly special unless you wish to pay for ala carte. They provided picnic bags for those leaving on early safari.",Couples
Weerawila,DoubleTree by Hilton Weerawila Rajawarna Resort,5,"Great Resort, the best in our trip","This is a fabulous resort, 5 stars all the way. It is on the bank of a lake and with a lot of space all around. We stayed in a Deluxe room with a balcony on the first floor and the room was awesome. They have a large pool, even though there were few noisy families, we could go to the other end of the pool and enjoy it peacefully. The service was great and the food was top class. There were a lot of indoor and outdoor seating areas and great landscaping too. We loved the gym as it was mostly empty. We booked directly and the cost was reasonable.

This resort ticks all the boxes.",Couples
Weerawila,DoubleTree by Hilton Weerawila Rajawarna Resort,5,Amazing Holiday with Exceptional Service!,"We spent a wonderful day at this stunning resort! Everything was amazing, from the amazing location to the excellent facilities and delicious food. 

The staff went above and above to make our stay memorable and we are grateful for their wonderful welcome.

A special thanks to Charith at the Restaurant for his courteous and pleasant service. He was extremely attentive and welcoming, ensuring that we had all we needed. His genuine concern and expertise made our visit even more pleasurable.

We highly recommend this resort to anyone seeking a quiet and delightful getaway. We'll be back!",Friends
Mirissa,Mandara Resort,3,Disappointing and average sadly.,"All staff stand around talking to each other in groups. Especially senior staff. Restaurant food average. Asked for a spoon told where it was! No attempts to help. 
Chicken curry a La Carte dreadful full of bones. Complained but too ages for the replacement the rest of the food then cold so couldn’t eat. Restaurant bordering on road not very apologetic. Charged for the meal at the end but we refused and this was then accepted.",Couples
Mirissa,Mandara Resort,5,"Lovely Staff, Great Location","Clean, functional rooms. Amazing location - picture shows the view from our room. A short walk into Weligama and its surfy vibe. Hotel staff were amazing - friendly and helpful. Particularly Priyankara, the bar man, and Sambath, the pool attendant - guessing our every need. My (fussy) kids found something to eat from the menu, the hotel also runs a good buffet brekfast and dinner too. We found the hotel pretty quiet during the day, which we liked, some evenings were busier with a bonfire on the beach and music but it was maybe 2 nights out of the 7 and didn’t disturb us. There’s a turtle egg sanctuary on-site and any overnight hatchlings are released by guests the following morning. The kids enjoyed this. We found the hotel good value for money and really enjoyed our stay. We would go back for sure!",Family
Mirissa,Mandara Resort,3,"Ok as a mid-range resort, but rooms need updating","I arrived a little early so was given an executive suite, which was enormous but obviously hadn't been used recently because it smelt a bit. The decor has not been updated since I guess the resort opened in the 1970s and looks like a film set for a retro movie in oranges and gold tones. The room was clean though. The resort had plenty of guests and has a nice pool and direct access to the beach. There are a lot of learn to surf schools on the beach if you are interested in that. The onsite restaurant was busy, and the food was ok.

Given that the resort is obviously doing well, am not sure why the decor in the rooms can't be modernised.",Solo
Mirissa,Mandara Resort,1,Big very big disappointment! Not going to book there any more.,"Disappointing Experience at Mandara Resort, Mirissa

We made a reservation for two nights with three sea view rooms, which are priced higher. However, upon checking in today, we were shocked to find that lagoon view rooms had been allocated at the same premium price, without any prior notice or communication. It was only after we inquired about the room category that this was revealed.

This lack of transparency and misleading room allocation feels like a clear case of dishonest conduct and unfair treatment of guests. Such behavior raises serious concerns about the resort’s ethics and customer service.

We advise others to be cautious when booking at Mandara Resort, Mirissa. Make sure to double-check your room category and insist on written confirmation to avoid disappointment.",Family
Mirissa,Mandara Resort,5,Excellent customer service,"It started bit off, as our booking was done via agent and when we booked the picture shown to us were nice but actual room was booked at the back somewhere, so we were not happy about this. We spoke to reception team and they tried to call agent but no luck, at the end they sorted out for us 
Excellent customer service, Staff is polite and nice 
one night our room was bit small but next day they upgraded to a very nice room for one day, which was very nice touch.
we also spoke to one of their GM and he was very nice man 
we enjoyed our stay at Mandara .

if we ever return to Mirissa again we will stay here , but this time we will book ourself",Couples
Mirissa,Mandara Resort,5,Awesome Mandara resort,"Thank you so much Mr. Lali &  Miss Dilini for wonderful hospitality. We had a great time at Mandara resort. Thanks to all staffs for wonderful hospitality. The resort facilities is amazing. Including food, pool and other amenities. We miss Mandara and will come back again",Couples
Mirissa,Mandara Resort,5,Beautiful Resort,"What a fantastic group of people at Mandara Resort who made our stay a Great time. From the moment we arrived, we were made to feel welcome and at home. Special mention goes to Nimesh, Nimal and Madumal who looked after us for our meals and drinks always with a smile. Sampth who was very attentive and no request was too much. Lali for wonderful entertainment and keeping everyone happy.  And Big thanks to Leon.",Family
Mirissa,Mandara Resort,5,Part of Mercury UK tour,"I've given this place 5/5 because of the effort made to make our stay enjoyable, the location and the Turtle hatchery. Our room was ground floor, large and comfortable. Good shower. Tea and coffee, hairdryer, safe, some toiletries. We had our own mini pool at the back, which we didn't really use as surrounded by high walls and not very pretty. We did also have a terrace out front and could see the pool and the beach beyond. The food was similar to all the hotels we have stayed in, but there were a few more options if you wanted to avoid curry! The high score is because the hotel is right on the beach and on our last night, there was a disco, on the beach. We all danced and drank and sang. Then, there were fireworks on the beach and to cap it all, a Turtle came to lay eggs right in front of us. During the day, we saw an injured Turtle, attacked by dogs and the hotel had made sure it was treated. The hotel also takes the Turtle eggs from the beach, to stop the other animals digging them up. If the eggs hatch, they let the guests watch and help to release them safely into the sea. Fantastic effort to help these beautiful animals by the hotel. We sadly didn't see any hatched. Overall, our stay here was great. Walked along the beach at low tide, large bay, surfers and fisherman along the way. Some dogs on the beach and some pigs! Yes, we saw pigs cooling off in the sea. Really enjoyed our tour of Sri Lanka and this was a great finish. My only negative comment would be that the loud music on the beach went on far too late (still going at 11.30pm). Perhaps consider stopping at 11pm so guests can get some sleep!!",Couples
Mirissa,Mandara Resort,1,Not transparent and Unethical management,"Our travel agent booked a two night reservation for 3 rooms Seaview accomodation at premium price. We got telephone confirmation of our booking in the morning and when we arrived in the afternoon we were checked in. However at check in we were shocked to find our confirmed  premium Seaview rooms were sold to others.
Adding insult to injury we were allocated the cheaper Lagoon view rooms. 
These were not communicated at all time even up to the point of check in. We found out when the travel agent asked if we were allocated the Seaview rooms as we have booked.
A rather stout man that appears to be the manager nonchalantly offered us a compensation in form of “small form”. No apologies were offered.
This lack of transparency and honesty raises doubts on the integrity and ethics of hotel management. It gives us the impression this was a standard management practise of allocating cheaper room for premium price ones. 
It is disappointing that Mandara resort to to this. Please make sure you get confirmation of your type of room in writing and ensure when you check in you get the right room. Ensure you have time to change alternative accommodation.
Such practises should not be encouraged.",Family
Mirissa,Mandara Resort,4,Nice and comfortable stay!,We had a wonderful time in this beautiful hotel. The room was nice and comfortable. Hotel surrounding and beach give you the relaxing feeling you need. The food was delicious. Especially the dessert buffet made by pastry chef Aja. A place to come back to!,Couples
Mirissa,Mandara Resort,1,A disappointing end to our tour of Sri Lanka,"We stayed here three nights as part of a tour and were told the resort offers a combination of luxury, comfort and intimate charm!! We arrived to find a single bed on our  veranda which we had to ask to be removed.  Our room had large frosted panes of glass onto the corridor which, as the lights were on all night, illuminated our room. We had to request that our room be serviced!!, There was loud music by the pool through the day and then in the evening it was a full blown disco beat. In the end we, along with others, had to ask the duty manager to do something about the noise.  Wi-Fi was intermittent and often non existent. The staff appeared to be untrained and quite often rude.  The only member of staff who was worth his wages was the pool attendant who was cheerful and helpful and a pleasure to deal with. Swimming in the sea is difficult as there are really large waves and an undertow at times.",Couples
Mirissa,Mandara Resort,5,superb,"fantastic place, hospitality is wonderful, location is great,beach view is very nice, food is lovely. must stay place in mirissa. the pool is wonderful, coconut trees give a coconut hill tree view. ravisha did great coordination, kitchen staff very very helpful",Family
Mirissa,Mandara Resort,5,Great stay!,"Had 3 magic nights staying here. Food was fantastic, location amazing right on the beach. Pool was awesome and a massive thanks to Priyankara for looking after us so well and making the best cocktails!! 
Also to Lali for making us feel so welcome throughout our stay. Thanks for having us. Carlee and Mark",Couples
Mirissa,Mandara Resort,5,Amazing staff,Best time here they made me feel so special I would highly recommend this hotel. I was here for my birthday and they put on a really special evening for me. I would definitely come back here and I would like to stay longer next time. It’s right on the beach and so relaxing,Friends
Weligama,Cape Weligama - Relais & Chateaux,2,Not worth the stay,"I spent two night at Cape Weligama and sadly I didn’t enjoy my stay there.
I have to say the staff are lovely and very polite and helpful, but that’s the only real positive thing I can say.

The room I had booked had a damp and musky smell and felt incredibly dated. It was right next to the main road and there was loud music pumping so I asked to move rooms which they did. They moved me to a lovely room with a pool and while it was very nice, again there was just a strange smell in it.

While the resort is pretty, there doesn’t seem to be any ambience or atmosphere at all. 

They asked for my number on arrival so they can communicate by WhatsApp, they got my number wrong and when this was corrected, they still didn’t WhatsApp me. One night what I was waiting for a buggy, it didn’t show up and I was waiting for 15 minutes.

WiFi at the resort isn’t great outside of your room. It doesn’t work at the main pool.

The gym is good but again, just an odd smell there.

The service for all meals was incredibly slow, expect to wait at least 25-40 minutes and the food just isn’t worth the price. It’s very expensive and the quality isn’t worth what you get.

As I said, the staff are lovely, but when I come back to Sri Lanka I definitely won’t be staying here again.

They also quoted me $265 for a taxi to the airport when I was leaving and you can literally get one on uber for under $80.",Solo
Weligama,Cape Weligama - Relais & Chateaux,5,South Coast serenity,"Our final stop in Sri Lanka after experiencing 2 of the other Resplendent Ceylon properties ( Tea Trails and Wild Cost Tented Safari)

Sprawling grounds with clusters of villas featuring their own private swimming pools.

Highlights included 

The Cliff Edge moon pool - stunning location and views. The staff at the Cocoon Bar were super friendly and always looking out to offer us a cool drink

Restaurant - the staff were flawless. The Executive Chef came out the first night to say hello and to discuss any requirements and subsequently arranged the most delicious Sri Lankan meal. Each meal was delicious and beautifully presented.

The Spa and Ali - I visited three times during my stay for various treatments including the 90 minute Ceylonese massage which was heaven. Ali was brilliant. The spa could do with a steam room and sauna to complete the overall experience.

The Front of House staff - for the warm welcome and personal farewell, assisting with our transfers and also day trip requirements. Plus a special gesture ( and much appreciated one) offering us a late check out to prepare for a late flight out of Colombo

The thoughtful gardener - he saw how delighted I was to have a peacock on our balcony. The very next day he brought me a peacock feather which was such  nice gesture.",Couples
Weligama,Cape Weligama - Relais & Chateaux,5,High Level of Hospitality!,"It was our first stay at Cape Weligama for seven nights. The Villas are equipped beautifully and just recently renovated. Everything is well maintained. The Housekeeping-Duo Sampath and Dinush takes care of the facility with love and passion. Everything is of the highest level.

We were particularly impressed by the great people who spoiled us every day. We love the chats with Stephanie! The Assistance of Brendan and Restaurant Service of Praneeth are wonderful. The daily chats with chef Ishara was so caring, the food was presented tailor-made, so tastefully and lovingly. We will never forget the Chefs Table and the Sri Lankan Curry Omelett.

Each Villa has a pool, surrounded by birds, peacooks and green scenery. Overwhelming!

Special thanks to Mega for the yoga classes

We will be back! Thank you for this warm hospitality. AMAZING!!",Couples
Weligama,Cape Weligama - Relais & Chateaux,4,Honeymoon in Cape Weligama,"My husband and I have been on our honeymoon in Sri Lanka and we have stayed at some incredible locations along the way I.e Ceylon Tea trails (part of the Resplendent group) and Anantara Tangalle. Cape Weligama was our last big stop in the country. We were here for 3 nights and 4 days.

Coming from Ceylon tea trails and Anantara (more similar to Cape weligama) - we had the same level of expectations when it came to the level of service and room amenities.

Initially when we were shown our premier villa we were blown away by the view, outdoor living area, spaciousness, cake and Prosecco upon arrival - first impressions were overall very good. 

However we noticed some shortcomings to do with the room and general service (although staff are lovely and sweet) they weren’t as attentive compared to the other locations. 

We shared our honest feedback with the hotel and they have blown us away by how they have treated our concerns. 

On the second to last day Monty (GM) himself went out of his way along with his staff to ensure my husband and I would end up having a memorable and beautiful stay with Cape Weligama. They have really taken on board our feedback and have completely changed our minds about the place. They were able to move us to an even better room, offered us a complimentary evening dinner and met all our needs. 

Needless to say, after this will be back to stay at Cape Weligama. 

Thank you again to the Resplendent group - and in particular Monty, Udith, Divendra at Cape Weligama for contributing to our wonderful time in Sri Lanka.",Couples
Weligama,Cape Weligama - Relais & Chateaux,5,Luxury on Sri Lanka’s south coast,"This was our first visit to Sri Lanka, which we were looking forward to as part of our winter tour including Maldives, Sri Lanka, Thailand and a return to the cold UK through Oman and Quatar. Our 25 yrs son spoke highly of his experience during his backpacker/surfer visits to Sri Lanka, but we were looking for a higher level of comfort.
Cape Weligama is a member of the Relais and Chateaux hotel association. We have a friend amongst the management team at R&C whose advice I sought prior to our decision to book. I personally don’t enjoy Indian spices although my wife loves curry, hence the combination of western and local cooking at the resort was important. The resort scored perfectly well in that respect, overall, the food offering is very good.
We had booked a King bedded Master Suite and were allocated one in the eastern beach side of the property at ground floor level overlooking the “family” swimming pool in the “Arthur C Clarke” building of 4 suites.  The villa blocks are named after reputed writers, personalities, or navigators, coincidentally my wife’s maiden name is “Clarke”. We were a little disappointed with the view from our ground floor suite, the upper-level suites have more light, especially on the west side of the resort (closer to the adults-only halfmoon shape pool). During the first 24 hours there seemed an absence of senior management presence at the resort, but this significantly changed on our second day when having expressed our disappointment, the assistant Executive Director Mr da Silva met with us and expressed his objective was to ensure our full satisfaction. Since then we received an outstanding level of personal attention to our needs thought our stay.
Two days prior to departure, we received a complimentary upgrade to one of the higher elevation villas – this was very appreciated and offered spectacular sunset and ocean views with an abundance of wildlife proximity. Should we return, this would be the sector of the property that we would prefer.
The rooms are well constructed with good quality furnishings. Not quite the latest technology seen in more modern luxury hotels, but the internet connectivity was excellent, and everything works. The rooms resemble the earlier Aman properties we stayed in such as Amanpulo in Philippines.
There is direct access to a small beach where the hotel has a rustic bar with limited drinks. We sensed that this area could be improved with more extensive cocktails and smartened up.
As a guest you are assigned a “curator” or butler who’s role is as an individual concierge and point of contact with the hotel. Our curator “the Brilliant Brenden” was very attentive, and instantly responsive on WhatsApp, not only helping whist in the resort, but also being on hand and contactable during our off-property excursions.
Another star performer in their team was Mr Senith, the restaurant manager. Each day we would discuss our bespoke menu, and which place and time we would like to eat. These intimate dinners were a big plus to us offering variety and complete segregation when we wanted it, or mixed dining with other guests when we preferred. The Chef’s “Tableau” by example was a fun evening very well done, as was snapper fish cooked to our own recipe with roasted fennel and hollandaise sauce, as well as curry for my wife!
Activities included a marine biodiversity experience on a catamaran. This requires a 6am hotel departure. We do find nature and marine life interesting, and we encountered multiple dolphin pods, sadly we didn’t get to see a Blue Whale. The experience which included a swim and lunch at anchor near the port was not ideal, the sea was not particularly clean and visibility was impaired for snorkelling. Although we are boating enthusiasts, this would not be an adventure we would repeat.
Cape Weligama now has a dedicated naturalist, Mr Damitha who is very knowledgeable and added further engagement for us in the environment. Damitha is a recent addition to the team and should be encouraged to develop a broader range of nature activities. The property is home to numerous wild species. Complimenting the families of roaming Peacock we saw Indian palm chipmunk, monkeys, iguana, lots of beautiful birds and a quite rare civet.
The resort offers a range of spa treatments and massages that were professionally delivered. My afternoon Balinese massage performed by therapist Mega was a daily treat! However, the spa building does lack a relaxation area or any steam room/sauna plunge pool facilities which would be a welcome improvement.
Incidentally, prior to arriving in Sri Lanka I discovered that the production and sale of cigars is prohibited anywhere in Sri Lanka. This is a negative to be aware of; cigar smokers should travel with adequate stock for the duration of stay.  Thankfully, I stocked up at our previous destination and enjoyed my Habana cigar most evenings after intimate dinner with a welcome cognac or scotch whisky over a game of chess. Some political lobbying from the tourist department about cigars might be an initiative to create a useful concession in the rule.
This review is written from a global travel context using global not local comparisons. Overall Cape Weligama provided great personalised service and comfort throughout the eight days of our visit and is likely to be a destination of excellence by Sri Lankan standards. I would highly recommend it as a luxury destination for a global luxury traveller.",Couples
Weligama,Cape Weligama - Relais & Chateaux,4,Nice Stay at the Cape Weligama,"Had a pleasant stay at the Cape Weligama in early January.

Positives:

Beautiful location and Spectacular views.
Had Some of the best laid out rooms of our Srilanka tour
Had Some of the best food we had in our Srilanka tour.

Good access to the South region including the charming town of Galle.

We enjoyed our time here.

Negatives:

Service Level was not in line with expectations for an ultra lux resort.  Customization, be it tours or meals, was accommodated but after making it feel that you were being granted a ""favor"" , rather than a welcome and natural accommodation of the requests.

Staff communication was not as expected.    Hotel Senior Management was not at all visible, in contrast to all the other hotels we stayed at in our Sri Lanka tour.

The biggest negative is the value and quality of the ""experiences"" offered.  In my opinion massively overpriced in relation to what is provided

The beach is tiny. If you are looking for beach access it may be better to stay somewhere else (maybe the nearby Marriott).

All in all, this is a good hotel that could do a lot better by raising its service level and providing better value.",Family
Weligama,Cape Weligama - Relais & Chateaux,4,4 Night stay,We really enjoyed our stay. The pools are wonderful. We had 2 lovely villas and shared a pool. The staff were very helpful. We have 3 kids in their 20's and they really enjoyed the beaches and the waves. It suited them perfectly. The only reason why we wouldn't return is because 2 of us are vegetarian and the options are very limited. Literally one or 2 options for the evening meal which was surprising and a bit disappointing considering everywhere else we visited offered many options. So we decided to eat out which didn't matter at all but it would have been nice to have had more options when we did eat in for the 2 nights.,Family
